Date_time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Day sin,Day cos,Year sin,Year cos
2004-08-02 21:00:00,1.2,1086.0,9.9,974.0,58.0,707.0,1733.0,795.0,28.8,43.5,1.6989,-0.7071067811886883,0.7071067811844067,-0.5232322184031764,-0.8521901464021341
2004-08-02 22:00:00,0.3,1092.0,10.7,1005.0,64.0,669.0,1746.0,836.0,28.0,46.2,1.721,-0.5000000000071927,0.8660254037802859,-0.5238429188184247,-0.8518148838825214
2004-08-02 23:00:00,0.1,1097.0,9.4,956.0,58.0,708.0,1724.0,818.0,27.1,49.4,1.7398,-0.2588190451015851,0.965925826289319,-0.524453350095277,-0.8514391837200357
2004-08-03 00:00:00,0.1,1075.0,8.1,904.0,44.0,720.0,1692.0,777.0,26.4,52.2,1.7708,-4.309220680875474e-12,1.0,-0.5250635119200595,-0.8510630461077332
2004-08-03 01:00:00,0.0,1008.0,6.6,838.0,28.0,774.0,1640.0,733.0,26.2,52.3,1.7561,0.25881904509326037,0.9659258262915495,-0.5256734039793092,-0.8506864712388496
2004-08-03 02:00:00,0.0,895.0,3.3,672.0,19.0,941.0,1469.0,703.0,27.1,47.4,1.6809,0.4999999999997289,0.8660254037845951,-0.5262830259596777,-0.8503094593068604
2004-08-03 03:00:00,0.0,838.0,1.7,559.0,0.0,1186.0,1428.0,559.0,28.0,45.2,1.6832,0.7071067811825942,0.707106781190501,-0.5268923775479551,-0.8499320105054657
2004-08-03 04:00:00,0.0,866.0,2.3,603.0,48.0,1077.0,1459.0,589.0,25.8,50.9,1.6605,0.8660254037790043,0.5000000000094127,-0.5275014584310708,-0.8495541250285901
2004-08-03 05:00:00,0.0,872.0,2.5,617.0,77.0,1026.0,1456.0,585.0,27.2,47.2,1.6803,0.9659258262886555,0.2588190451040611,-0.528110268296093,-0.8491758030703822
2004-08-03 06:00:00,0.0,922.0,3.2,664.0,110.0,973.0,1503.0,644.0,27.0,48.3,1.6946,1.0,6.872564832469993e-12,-0.5287188068302534,-0.8487970448252004
2004-08-03 07:00:00,0.0,1362.0,19.3,1277.0,282.0,529.0,2188.0,1392.0,25.9,51.5,1.7,0.9659258262884467,-0.25881904510484044,-0.5293270737208505,-0.8484178504876717
2004-08-03 08:00:00,0.0,1349.0,21.3,1333.0,275.0,487.0,2256.0,1533.0,27.4,48.6,1.7447,0.8660254037858769,-0.49999999999750894,-0.5299350686553952,-0.8480382202526026
2004-08-03 09:00:00,0.0,1298.0,17.2,1215.0,253.0,539.0,2068.0,1404.0,29.1,45.5,1.7998,0.7071067811923134,-0.7071067811807816,-0.5305427913215134,-0.8476581543150382
2004-08-03 10:00:00,0.0,1234.0,15.2,1154.0,211.0,596.0,1965.0,1204.0,32.8,36.9,1.803,0.4999999999990302,-0.8660254037849986,-0.5311502414069714,-0.8472776528702477
2004-08-03 11:00:00,0.0,1147.0,10.6,999.0,176.0,697.0,1788.0,915.0,34.7,32.1,1.741,0.25881904510653714,-0.9659258262879921,-0.5317574185996753,-0.8468967161137241
2004-08-03 12:00:00,0.0,1173.0,12.3,1061.0,153.0,650.0,1858.0,940.0,33.7,35.1,1.8022,9.435908984064511e-12,-1.0,-0.5323643225876714,-0.8465153442411837
2004-08-03 13:00:00,0.0,1118.0,10.5,995.0,144.0,689.0,1779.0,863.0,35.1,32.4,1.7996,-0.2588190451023644,-0.9659258262891102,-0.5329709530591705,-0.8461335374485516
2004-08-03 14:00:00,0.0,1078.0,9.3,951.0,127.0,722.0,1718.0,747.0,35.4,30.9,1.7505,-0.4999999999952891,-0.8660254037871585,-0.5335773097024519,-0.8457512959320215
2004-08-03 15:00:00,0.0,1076.0,9.3,951.0,112.0,730.0,1675.0,704.0,36.5,28.7,1.7256,-0.7071067811789691,-0.707106781194126,-0.5341833922060073,-0.8453686198879652
2004-08-03 16:00:00,0.0,1103.0,11.0,1014.0,0.0,684.0,1749.0,791.0,38.0,24.7,1.6073,-0.8660254037837168,-0.5000000000012501,-0.5347892002584456,-0.8449855095129929
2004-08-03 17:00:00,0.0,1117.0,12.1,1052.0,148.0,671.0,1780.0,824.0,37.5,24.4,1.5515,-0.9659258262873287,-0.2588190451090131,-0.5353947335485166,-0.8446019650039378
2004-08-03 18:00:00,0.0,1166.0,13.7,1108.0,140.0,622.0,1854.0,913.0,35.5,28.9,1.6468,-1.0,2.5526620927078214e-12,-0.5359999917651113,-0.8442179865578562
2004-08-03 19:00:00,0.0,1157.0,12.9,1082.0,125.0,631.0,1854.0,907.0,31.9,37.5,1.7442,-0.9659258262897736,0.25881904509988846,-0.5366049745972618,-0.8438335743720274
2004-08-03 20:00:00,0.0,1136.0,10.3,990.0,111.0,672.0,1807.0,918.0,30.1,45.0,1.8891,-0.8660254037884402,0.4999999999930691,-0.5372096817341661,-0.8434487286439384
2004-08-03 21:00:00,0.0,1122.0,9.5,959.0,102.0,685.0,1798.0,914.0,28.8,48.9,1.9105,-0.7071067811856488,0.7071067811874463,-0.5378141128650913,-0.8430634495713444
2004-08-03 22:00:00,0.0,1121.0,10.3,989.0,108.0,659.0,1821.0,955.0,28.8,48.8,1.9039,-0.50000000000347,0.8660254037824352,-0.538418267679519,-0.8426777373521778
2004-08-03 23:00:00,0.0,1150.0,11.2,1020.0,132.0,645.0,1835.0,1063.0,28.0,49.0,1.8237,-0.2588190451114891,0.9659258262866652,-0.5390221458670481,-0.8422915921846085
2004-08-04 00:00:00,0.0,1074.0,9.2,949.0,104.0,678.0,1751.0,982.0,27.5,51.5,1.8664,-1.0682058886697202e-14,1.0,-0.53962574711742,-0.841905014267029
2004-08-04 01:00:00,0.0,1039.0,8.0,899.0,92.0,714.0,1717.0,914.0,27.3,51.5,1.844,0.25881904509741244,0.9659258262904371,-0.5402290711205182,-0.8415180037980543
2004-08-04 02:00:00,0.0,963.0,5.8,804.0,78.0,791.0,1658.0,861.0,26.7,53.3,1.8366,0.49999999999084926,0.8660254037897218,-0.5408321175663688,-0.8411305609765213
2004-08-04 03:00:00,0.0,889.0,4.0,710.0,0.0,889.0,1566.0,713.0,25.9,55.1,1.8117,0.7071067811856337,0.7071067811874614,-0.5414348861451644,-0.8407426860014738
2004-08-04 04:00:00,0.0,868.0,3.0,652.0,0.0,962.0,1526.0,740.0,27.0,51.8,1.8147,0.8660254037811536,0.50000000000569,-0.5420373765471685,-0.8403543790722239
2004-08-04 05:00:00,0.0,877.0,3.0,654.0,0.0,987.0,1529.0,801.0,26.8,50.9,1.7693,0.9659258262897681,0.2588190450999091,-0.5426395884628594,-0.8399656403882594
2004-08-04 06:00:00,0.0,1056.0,7.8,893.0,0.0,733.0,1743.0,1132.0,25.0,57.0,1.7792,1.0,2.574026210481216e-12,-0.5432415215828343,-0.839576470149305
2004-08-04 07:00:00,0.0,1288.0,19.3,1278.0,0.0,521.0,2182.0,1473.0,26.2,52.8,1.7729,0.9659258262911005,-0.2588190450949364,-0.5438431755978341,-0.8391868685553078
2004-08-04 08:00:00,0.0,1381.0,26.0,1454.0,0.0,455.0,2404.0,1607.0,28.3,47.6,1.7981,0.8660254037837276,-0.5000000000012316,-0.5444445501987427,-0.8387968358064358
2004-08-04 09:00:00,0.0,1113.0,10.6,1001.0,0.0,663.0,1783.0,1146.0,29.9,42.1,1.7474,0.707106781189274,-0.7071067811838212,-0.5450456450765876,-0.838406372103079
2004-08-04 10:00:00,0.0,1062.0,8.2,909.0,0.0,764.0,1687.0,867.0,33.0,35.4,1.7504,0.5000000000079099,-0.8660254037798719,-0.5456464599225641,-0.8380154776458331
2004-08-04 11:00:00,0.0,1094.0,9.9,976.0,0.0,719.0,1753.0,869.0,35.6,30.6,1.7493,0.25881904510238507,-0.9659258262891046,-0.5462469944279396,-0.8376241526355616
2004-08-04 12:00:00,0.0,1050.0,8.6,923.0,0.0,747.0,1662.0,744.0,37.1,27.9,1.7309,5.1373703620757345e-12,-1.0,-0.5468472482841972,-0.8372323972733029
2004-08-04 13:00:00,0.0,1056.0,8.7,926.0,0.0,748.0,1643.0,702.0,37.9,25.7,1.6651,-0.2588190450924604,-0.9659258262917639,-0.5474472211829402,-0.8368402117603317
2004-08-04 14:00:00,0.0,944.0,6.0,814.0,0.0,852.0,1489.0,554.0,37.2,23.6,1.4764,-0.49999999999901173,-0.8660254037850093,-0.5480469128159166,-0.8364475962981441
2004-08-04 15:00:00,0.0,1003.0,8.0,901.0,0.0,813.0,1589.0,661.0,39.1,21.7,1.5031,-0.7071067811820086,-0.7071067811910865,-0.5486463228750184,-0.8360545510884569
2004-08-04 16:00:00,0.0,1018.0,7.6,881.0,0.0,828.0,1590.0,630.0,39.3,22.0,1.5366,-0.8660254037858661,-0.4999999999975275,-0.5492454510522825,-0.8356610763332074
2004-08-04 17:00:00,0.0,1108.0,10.7,1003.0,0.0,727.0,1710.0,803.0,38.2,23.8,1.5666,-0.9659258262884411,-0.2588190451048611,-0.5498442970399147,-0.8352671722345384
2004-08-04 18:00:00,0.0,1049.0,8.7,927.0,0.0,750.0,1659.0,727.0,34.0,33.2,1.7395,-1.0,-7.700714513670254e-12,-0.5504428605301939,-0.8348728389948601
2004-08-04 19:00:00,0.0,1078.0,8.0,897.0,0.0,732.0,1751.0,894.0,25.5,58.6,1.8891,-0.9659258262886611,0.25881904510404047,-0.5510411412156159,-0.8344780768167559
2004-08-04 20:00:00,0.0,999.0,7.2,867.0,0.0,785.0,1644.0,864.0,27.2,46.0,1.6376,-0.8660254037862909,0.4999999999967918,-0.5516391387887979,-0.8340828859030458
2004-08-04 21:00:00,0.0,943.0,5.7,798.0,0.0,846.0,1571.0,743.0,27.6,45.2,1.6479,-0.707106781192899,0.7071067811801961,-0.5522368529425025,-0.8336872664567697
2004-08-04 22:00:00,0.0,987.0,5.5,790.0,0.0,838.0,1608.0,830.0,25.4,52.7,1.6867,-0.49999999999974737,0.8660254037845845,-0.5528342833696378,-0.8332912186811877
2004-08-04 23:00:00,0.0,939.0,4.6,743.0,0.0,894.0,1539.0,675.0,26.1,49.4,1.6491,-0.25881904510733705,0.9659258262877778,-0.5534314297632579,-0.8328947427797802
2004-08-05 00:00:00,0.0,1015.0,6.6,840.0,0.0,783.0,1664.0,839.0,25.0,53.6,1.6721,-1.0264058665264772e-11,1.0,-0.5540282918165865,-0.8324978389562313
2004-08-05 01:00:00,0.0,935.0,4.5,737.0,0.0,869.0,1548.0,758.0,25.4,52.9,1.698,0.2588190451015645,0.9659258262893246,-0.5546248692229222,-0.8321005074144928
2004-08-05 02:00:00,0.0,908.0,3.8,700.0,0.0,922.0,1547.0,644.0,25.4,54.4,1.7384,0.4999999999945719,0.8660254037875725,-0.5552211616757811,-0.8317027483586887
2004-08-05 03:00:00,0.0,853.0,2.3,605.0,0.0,1032.0,1488.0,615.0,25.4,54.6,1.7432,0.7071067811783835,0.7071067811947116,-0.5558171688688016,-0.8313045619931784
2004-08-05 04:00:00,0.0,851.0,2.1,592.0,0.0,1054.0,1482.0,578.0,24.5,57.1,1.7327,0.8660254037833028,0.5000000000019673,-0.5564128904957691,-0.8309059485225408
2004-08-05 05:00:00,0.0,957.0,3.9,705.0,0.0,857.0,1578.0,843.0,22.8,63.7,1.7392,0.9659258262871143,0.2588190451098131,-0.5570083262506156,-0.8305069081515745
2004-08-05 06:00:00,0.0,1059.0,6.5,836.0,0.0,742.0,1675.0,1113.0,22.6,64.1,1.7358,1.0,-1.7245124115075606e-12,-0.5576034758274199,-0.8301074410852971
2004-08-05 07:00:00,0.0,1261.0,14.5,1134.0,0.0,557.0,2015.0,1388.0,24.3,58.0,1.7429,0.9659258262899879,-0.2588190450990885,-0.5581983389204314,-0.8297075475289297
2004-08-05 08:00:00,0.0,1215.0,15.1,1150.0,0.0,574.0,1962.0,1310.0,26.5,50.4,1.7215,0.8660254037888543,-0.49999999999235195,-0.5587929152239759,-0.8293072276879603
2004-08-05 09:00:00,0.0,1097.0,9.0,940.0,0.0,676.0,1727.0,1056.0,28.1,45.4,1.697,0.7071067811862344,-0.7071067811868605,-0.5593872044325976,-0.8289064817680479
2004-08-05 10:00:00,0.0,1135.0,11.4,1030.0,0.0,662.0,1789.0,1104.0,31.7,36.7,1.6843,0.5000000000041873,-0.8660254037820211,-0.5599812062409643,-0.8285053099750868
2004-08-05 11:00:00,0.0,1117.0,11.2,1020.0,104.0,706.0,1731.0,973.0,35.8,28.7,1.6626,0.25881904511228904,-0.9659258262864509,-0.5605749203438914,-0.8281037125151895
2004-08-05 12:00:00,0.0,1108.0,10.2,985.0,98.0,727.0,1708.0,1001.0,36.8,27.2,1.6623,8.388317400869582e-13,-1.0,-0.5611683464363426,-0.8277016895946878
2004-08-05 13:00:00,0.0,1038.0,8.2,906.0,66.0,808.0,1567.0,747.0,38.3,24.5,1.622,-0.25881904509661247,-0.9659258262906514,-0.561761484213429,-0.8272992414201317
2004-08-05 14:00:00,0.0,985.0,6.6,838.0,60.0,850.0,1541.0,653.0,34.2,30.8,1.6299,-0.499999999990132,-0.8660254037901359,-0.5623543333704336,-0.8268963681982737
2004-08-05 15:00:00,0.0,1100.0,6.4,832.0,85.0,767.0,1695.0,934.0,28.7,51.4,1.9871,-0.7071067811850481,-0.7071067811880469,-0.5629468936027173,-0.826493070136133
2004-08-05 16:00:00,0.0,1067.0,7.0,855.0,90.0,748.0,1700.0,811.0,23.9,69.1,2.0202,-0.8660254037807394,-0.5000000000064072,-0.5635391646058596,-0.8260893474408987
2004-08-05 17:00:00,0.0,1140.0,9.6,963.0,122.0,669.0,1815.0,918.0,21.5,78.8,1.9939,-0.9659258262895538,-0.25881904510070897,-0.5641311460755656,-0.8256852003199942
2004-08-05 18:00:00,0.0,1113.0,9.4,954.0,117.0,682.0,1801.0,899.0,21.6,78.5,1.994,-1.0,-3.4021758916814768e-12,-0.5647228377076885,-0.825280628981061
2004-08-05 19:00:00,0.0,1124.0,10.2,984.0,115.0,678.0,1826.0,902.0,21.5,78.4,1.9818,-0.9659258262913148,0.2588190450941365,-0.5653142391982311,-0.8248756336319586
2004-08-05 20:00:00,0.0,1056.0,7.7,886.0,127.0,732.0,1721.0,900.0,20.8,80.9,1.9637,-0.8660254037841416,0.5000000000005145,-0.5659053502433448,-0.8244702144807642
2004-08-05 21:00:00,0.0,1002.0,5.4,783.0,79.0,805.0,1623.0,875.0,20.7,81.8,1.9717,-0.7071067811898596,0.7071067811832356,-0.5664961705393537,-0.8240643717357568
2004-08-05 22:00:00,0.0,971.0,5.5,789.0,61.0,816.0,1594.0,879.0,23.1,70.1,1.9582,-0.5000000000086271,0.8660254037794578,-0.5670866997826612,-0.823658105605481
2004-08-05 23:00:00,0.0,1001.0,5.7,799.0,67.0,829.0,1619.0,859.0,22.7,68.4,1.8627,-0.258819045103185,0.9659258262888903,-0.5676769376698906,-0.8232514162986513
2004-08-06 00:00:00,0.0,1058.0,7.2,867.0,93.0,731.0,1685.0,1048.0,22.1,72.6,1.9105,-5.965520043275996e-12,1.0,-0.5682668838977909,-0.8228443040242149
2004-08-06 01:00:00,0.0,1030.0,6.8,848.0,77.0,734.0,1691.0,1048.0,21.8,74.1,1.915,0.2588190450916605,0.9659258262919783,-0.5688565381632615,-0.822436768991337
2004-08-06 02:00:00,0.0,950.0,5.0,762.0,60.0,827.0,1616.0,959.0,21.9,72.8,1.8944,0.4999999999982945,0.8660254037854234,-0.5694459001633517,-0.8220288114093995
2004-08-06 03:00:00,0.0,912.0,4.1,716.0,0.0,875.0,1586.0,898.0,21.7,73.2,1.8763,0.707106781181423,0.707106781191672,-0.5700349695952608,-0.8216204314880017
2004-08-06 04:00:00,0.0,893.0,3.4,676.0,45.0,930.0,1567.0,859.0,21.4,75.5,1.9033,0.8660254037854521,0.4999999999982447,-0.5706237461563618,-0.8212116294369436
2004-08-06 05:00:00,0.7,938.0,4.4,734.0,65.0,847.0,1607.0,947.0,21.4,75.5,1.9069,0.9659258262882269,0.25881904510566095,-0.5712122295441082,-0.8208024054662906
2004-08-06 06:00:00,1.2,1065.0,7.7,889.0,94.0,722.0,1760.0,1081.0,21.9,74.9,1.9396,1.0,8.528864194870515e-12,-0.5718004194561743,-0.8203927597862765
2004-08-06 07:00:00,2.3,1240.0,13.6,1102.0,205.0,588.0,1989.0,1257.0,22.0,75.9,1.9817,0.9659258262888755,-0.25881904510324055,-0.5723883155903615,-0.8199826926073676
2004-08-06 08:00:00,3.0,1307.0,19.1,1270.0,240.0,516.0,2191.0,1404.0,22.5,74.9,2.019,0.866025403786705,-0.4999999999960746,-0.5729759176446224,-0.8195722041402471
2004-08-06 09:00:00,2.9,1229.0,16.3,1188.0,237.0,557.0,2033.0,1412.0,24.5,66.2,2.0011,0.7071067811934847,-0.7071067811796103,-0.5735632253170606,-0.8191612945958144
2004-08-06 10:00:00,2.6,1220.0,14.2,1122.0,245.0,601.0,1974.0,1428.0,25.6,61.2,1.9808,0.5000000000004646,-0.8660254037841704,-0.5741502383059309,-0.8187499641851856
2004-08-06 11:00:00,2.6,1218.0,15.6,1168.0,206.0,607.0,2000.0,1451.0,29.3,48.4,1.9367,0.25881904510813697,-0.9659258262875634,-0.5747369563096628,-0.8183382131196762
2004-08-06 12:00:00,2.6,1171.0,14.4,1129.0,156.0,631.0,1911.0,1346.0,33.5,36.0,1.8395,1.1092208346465033e-11,-1.0,-0.5753233790267678,-0.8179260416108672
2004-08-06 13:00:00,2.1,1067.0,10.5,995.0,126.0,717.0,1730.0,1093.0,35.6,29.8,1.7045,-0.2588190451007646,-0.9659258262895388,-0.5759095061559784,-0.8175134498705066
2004-08-06 14:00:00,1.7,1054.0,10.2,985.0,108.0,735.0,1742.0,940.0,33.7,33.4,1.7186,-0.49999999999385464,-0.8660254037879866,-0.576495337396156,-0.8171004381105742
2004-08-06 15:00:00,1.9,1051.0,10.7,1003.0,102.0,711.0,1715.0,909.0,34.1,33.3,1.7509,-0.7071067811880877,-0.7071067811850074,-0.5770808724463142,-0.8166870065432661
2004-08-06 16:00:00,2.5,1103.0,11.6,1035.0,110.0,672.0,1834.0,1005.0,31.5,43.5,1.9797,-0.8660254037828887,-0.5000000000026845,-0.5776661110056185,-0.816273155380994
2004-08-06 17:00:00,1.1,970.0,7.9,894.0,57.0,761.0,1649.0,756.0,32.5,40.6,1.9481,-0.9659258262868999,-0.258819045110613,-0.5782510527733868,-0.815858884836385
2004-08-06 18:00:00,2.1,1100.0,11.7,1038.0,109.0,668.0,1873.0,1080.0,29.8,45.2,1.8642,-1.0,8.963627303072997e-13,-0.5788356974491128,-0.8154441951222654
2004-08-06 19:00:00,2.6,1129.0,14.6,1137.0,151.0,606.0,1952.0,1220.0,27.7,49.9,1.8189,-0.9659258262902023,0.2588190450982885,-0.579420044732373,-0.815029086451726
2004-08-06 20:00:00,2.6,1126.0,13.2,1089.0,153.0,620.0,1886.0,1208.0,26.4,54.6,1.8459,-0.8660254037892683,0.4999999999916348,-0.5800040943229664,-0.8146135590380236
2004-08-06 21:00:00,1.7,1019.0,9.8,971.0,103.0,692.0,1760.0,1057.0,25.5,58.0,1.8611,-0.70710678118682,0.707106781186275,-0.5805878459208219,-0.8141976130946467
2004-08-06 22:00:00,1.5,1011.0,8.8,930.0,76.0,728.0,1723.0,1009.0,25.1,59.9,1.8797,-0.5000000000049045,0.8660254037816071,-0.5811712992260214,-0.8137812488352987
2004-08-06 23:00:00,1.8,1039.0,10.4,991.0,93.0,685.0,1820.0,1088.0,24.1,63.5,1.8828,-0.258819045113089,0.9659258262862366,-0.5817544539387999,-0.813364466473898
2004-08-07 00:00:00,1.4,974.0,8.5,920.0,75.0,718.0,1755.0,1062.0,23.8,65.0,1.8897,-1.666981421287219e-12,1.0,-0.582337309759546,-0.8129472662245778
2004-08-07 01:00:00,1.2,925.0,6.4,831.0,57.0,789.0,1662.0,975.0,23.4,64.9,1.843,0.25881904509581255,0.9659258262908658,-0.582919866388825,-0.8125296483016693
2004-08-07 02:00:00,0.7,810.0,3.4,674.0,32.0,976.0,1530.0,793.0,24.4,58.6,1.7714,0.5000000000020172,0.8660254037832741,-0.5835021235272865,-0.8121116129197681
2004-08-07 03:00:00,0.6,800.0,2.6,627.0,0.0,1032.0,1519.0,787.0,23.3,63.3,1.7895,0.7071067811844625,0.7071067811886326,-0.5840840808758032,-0.8116931602936348
2004-08-07 04:00:00,0.7,813.0,2.9,645.0,42.0,990.0,1530.0,802.0,21.9,67.1,1.7414,0.8660254037803254,0.5000000000071243,-0.5846657381353789,-0.8112742906382604
2004-08-07 05:00:00,0.5,788.0,2.3,604.0,37.0,1068.0,1507.0,754.0,23.6,61.2,1.7588,0.9659258262893394,0.25881904510150894,-0.5852470950071715,-0.8108550041688506
2004-08-07 06:00:00,0.6,815.0,3.3,670.0,44.0,971.0,1538.0,774.0,22.6,63.4,1.7136,1.0,4.2303255728817376e-12,-0.5858281511924932,-0.8104353011008253
2004-08-07 07:00:00,0.9,868.0,5.1,771.0,51.0,840.0,1608.0,860.0,22.9,62.6,1.7253,0.9659258262915292,-0.25881904509333653,-0.5864089063928108,-0.810015181649818
2004-08-07 08:00:00,1.2,951.0,7.7,886.0,74.0,742.0,1705.0,988.0,23.3,61.8,1.7504,0.8660254037845557,-0.4999999999997973,-0.5869893603097686,-0.8095946460316599
2004-08-07 09:00:00,2.0,1075.0,10.5,996.0,115.0,649.0,1838.0,1113.0,25.4,56.2,1.7961,0.7071067811904451,-0.7071067811826499,-0.5875695126450967,-0.8091736944624457
2004-08-07 10:00:00,1.9,1058.0,10.9,1012.0,109.0,676.0,1782.0,1063.0,30.6,41.9,1.8104,0.5000000000093443,-0.8660254037790437,-0.5881493631007494,-0.8087523271584341
2004-08-07 11:00:00,1.7,1012.0,8.4,914.0,80.0,760.0,1653.0,858.0,33.5,34.0,1.73,0.2588190451039849,-0.965925826288676,-0.5887289113788127,-0.8083305443361138
2004-08-07 12:00:00,1.2,929.0,6.0,811.0,57.0,862.0,1541.0,642.0,35.5,29.8,1.7004,6.793669724476257e-12,-1.0,-0.5893081571815281,-0.8079083462121872
2004-08-07 13:00:00,1.1,902.0,6.0,813.0,56.0,875.0,1518.0,588.0,37.5,24.7,1.5637,-0.2588190451049166,-0.9659258262884263,-0.5898871002112924,-0.80748573300357
2004-08-07 14:00:00,1.0,836.0,4.7,750.0,43.0,960.0,1390.0,484.0,35.1,25.2,1.402,-0.4999999999975773,-0.8660254037858374,-0.5904657401706581,-0.8070627049273909
2004-08-07 15:00:00,1.0,858.0,5.3,776.0,43.0,947.0,1431.0,498.0,38.1,21.1,1.3863,-0.7071067811808374,-0.7071067811922577,-0.5910440767623564,-0.8066392622009754
2004-08-07 16:00:00,1.0,886.0,5.8,803.0,51.0,939.0,1460.0,538.0,38.5,21.8,1.4653,-0.866025403785038,-0.49999999999896183,-0.591622109689205,-0.806215405041912
2004-08-07 17:00:00,1.2,974.0,6.5,833.0,46.0,864.0,1577.0,565.0,36.8,29.5,1.8037,-0.9659258262880125,-0.2588190451064609,-0.5921998386542473,-0.8057911336679522
2004-08-07 18:00:00,1.6,1008.0,8.4,915.0,71.0,783.0,1643.0,672.0,34.9,33.4,1.8384,-1.0,-9.357013876070775e-12,-0.5927772633606592,-0.8053664482970766
2004-08-07 19:00:00,1.6,990.0,8.3,912.0,65.0,777.0,1648.0,689.0,32.2,37.4,1.7655,-0.9659258262890897,0.25881904510244064,-0.5933543835117732,-0.804941349147479
2004-08-07 20:00:00,1.6,981.0,8.4,917.0,78.0,740.0,1649.0,714.0,29.7,41.7,1.7081,-0.866025403787119,0.49999999999535744,-0.5939311988110784,-0.8045158364375653
2004-08-07 21:00:00,1.3,954.0,6.4,828.0,51.0,793.0,1589.0,631.0,27.7,47.4,1.7344,-0.7071067811940701,0.7071067811790249,-0.5945077089622203,-0.8040899103859542
2004-08-07 22:00:00,1.9,1030.0,10.3,988.0,84.0,686.0,1751.0,829.0,27.3,49.4,1.7602,-0.5000000000011818,0.8660254037837564,-0.595083913669024,-0.80366357121146
2004-08-07 23:00:00,1.9,1033.0,10.9,1011.0,89.0,681.0,1768.0,875.0,26.3,51.3,1.7251,-0.25881904510893694,0.9659258262873491,-0.5956598126354034,-0.8032368191331596
2004-08-08 00:00:00,1.5,963.0,7.4,872.0,65.0,767.0,1617.0,803.0,25.7,54.1,1.7546,2.6315572007015576e-12,1.0,-0.5962354055654975,-0.8028096543702914
2004-08-08 01:00:00,1.1,918.0,5.8,805.0,43.0,816.0,1571.0,759.0,25.4,55.1,1.7628,0.2588190450999646,0.9659258262897532,-0.59681069216358,-0.8023820771423229
2004-08-08 02:00:00,0.8,868.0,4.5,736.0,32.0,894.0,1548.0,638.0,24.9,57.3,1.7822,0.4999999999931375,0.8660254037884008,-0.5973856721340819,-0.8019540876689334
2004-08-08 03:00:00,0.9,886.0,4.6,744.0,0.0,869.0,1590.0,700.0,24.1,61.8,1.8339,0.707106781187502,0.7071067811855931,-0.5979603451815916,-0.801525686170014
2004-08-08 04:00:00,0.6,813.0,2.4,609.0,22.0,1017.0,1473.0,615.0,23.9,61.2,1.7871,0.8660254037824746,0.5000000000034017,-0.5985347110108555,-0.8010968728656676
2004-08-08 05:00:00,0.6,815.0,2.4,616.0,21.0,1080.0,1532.0,596.0,23.8,61.3,1.7881,0.9659258262866857,0.2588190451114129,-0.5991087693268005,-0.8006676479761915
2004-08-08 06:00:00,0.7,815.0,2.6,627.0,27.0,1049.0,1518.0,650.0,23.4,61.7,1.7495,1.0,-6.821304910703881e-14,-0.599682519834443,-0.8002380117221457
2004-08-08 07:00:00,0.6,835.0,2.8,638.0,31.0,1024.0,1506.0,655.0,24.3,58.4,1.7508,0.9659258262904167,-0.25881904509748865,-0.600255962239026,-0.7998079643242502
2004-08-08 08:00:00,1.0,921.0,4.5,738.0,46.0,901.0,1585.0,779.0,25.1,56.6,1.7798,0.8660254037896824,-0.4999999999909175,-0.600829096245928,-0.7993775060034536
2004-08-08 09:00:00,1.2,963.0,5.2,774.0,62.0,839.0,1621.0,758.0,27.3,51.3,1.835,0.7071067811874056,-0.7071067811856895,-0.6014019215606858,-0.7989466369809154
2004-08-08 10:00:00,1.0,935.0,4.2,724.0,43.0,936.0,1574.0,598.0,29.5,45.9,1.8662,0.5000000000056216,-0.866025403781193,-0.6019744378889954,-0.7985153574780062
2004-08-08 11:00:00,1.3,1007.0,4.8,751.0,53.0,849.0,1649.0,643.0,27.6,52.4,1.9055,0.25881904509983283,-0.9659258262897885,-0.6025466449367106,-0.7980836677163075
2004-08-08 12:00:00,1.4,1032.0,4.6,744.0,87.0,813.0,1695.0,778.0,25.4,68.0,2.1806,2.49513110248748e-12,-1.0,-0.6031185424098676,-0.7976515679175944
2004-08-08 13:00:00,0.8,901.0,3.6,689.0,36.0,964.0,1543.0,522.0,32.2,40.3,1.8999,-0.25881904509501263,-0.96592582629108,-0.6036901300145933,-0.797219058303904
2004-08-08 14:00:00,0.6,851.0,2.6,627.0,21.0,1129.0,1433.0,419.0,31.6,38.9,1.7838,-0.5000000000013,-0.8660254037836881,-0.6042614074572417,-0.7967861390974327
2004-08-08 15:00:00,0.7,877.0,3.0,655.0,27.0,1061.0,1471.0,444.0,33.0,37.3,1.8481,-0.7071067811838769,-0.7071067811892181,-0.6048323744443036,-0.7963528105206045
2004-08-08 16:00:00,0.8,909.0,3.6,690.0,29.0,1039.0,1488.0,474.0,35.1,32.1,1.7841,-0.8660254037799113,-0.5000000000078416,-0.6054030306824294,-0.7959190727960535
2004-08-08 17:00:00,0.9,908.0,4.1,715.0,38.0,988.0,1479.0,495.0,35.0,31.1,1.7173,-0.965925826289125,-0.25881904510230885,-0.605973375878429,-0.7954849261466242
